Country,Currency Type,Business Line,Team/Business Unit,Year,Cycle,Terr ID,Emp ID,Emp_Name,Role_Name,Product Name,Metric Type,Product wt,Metric/sales-non sales,Plan Type,Targets,Sales,Attainment,Achievement,Product Target_pay,Eligibility,Product level Payout,FLM_Flag,FLM
Spain,Euro (EUR),BL-B,Team4,2024,Q2-2024,531531786,814600786,kaLesi786,PRZEDSTAWICIEL MEDYCZNY-KONSULTANT,Macroforte Powder,Currency,0.045,Sales,EI,0,0,0.98,0,337.5,1,0,0,REP
Spain,Euro (EUR),BL-A,Team5,2023,Q3-2023,671531786,974600786,taProc786,PRZEDSTAWICIEL MEDYCZNY-KONSULTANT,RenalAspirincare,Currency,0.045,Sales,EI,0,0,0.97,0,337.5,1,0,0,REP
Spain,Euro (EUR),BL-D,Team2,2022,Q4-2022,61531786,884600786,taPawl786,PRZEDSTAWICIEL MEDYCZNY-KONSULTANT,Hyposhield Spray,Currency,0.045,Sales,EI,0,0,0.99,0,337.5,1,0,0,REP
Spain,Euro (EUR),BL-B,Team4,2021,Q1-2021,71531786,464600786,taMegg786,PRZEDSTAWICIEL MEDYCZNY-KONSULTANT,HypoLipitorprime,Currency,0.045,Sales,EI,0,0,1,0.35,337.5,0.54,63.79,0,REP
Spain,Euro (EUR),BL-A,Team5,2025,C2-2025,151531786,294600786,naSnie786,PRZEDSTAWICIEL MEDYCZNY,AntiSeroquelactive,Currency,0.045,Sales,EI,0,0,0.98,0,279,0,0,0,REP
Spain,Euro (EUR),BL-D,Team2,2024,C2-2024,151531786,ntVaca786,kpVACA786,VACAT ROLE,ZantacCapsule,Currency,0.045,Sales,EI,0,0,0.98,0,0,0,0,0,REP
Spain,Euro (EUR),BL-B,Team4,2023,C1-2023,161531786,994600786,kaMarc786,PRZEDSTAWICIEL MEDYCZNY-KONSULTANT,Multiguard Capsule,Currency,0.045,Sales,EI,0,0,0.99,0,337.5,0.333333,0,0,REP
Spain,Euro (EUR),BL-A,Team5,2022,Q1-2022,161531786,994600786,kaMarc786,STARSZY PRZEDSTAWICIEL MEDYCZNY,Hypocure Drops,Currency,0.045,Sales,EI,0,0,0.99,0,308.25,0.666667,0,0,REP
Spain,Euro (EUR),BL-D,Team2,2021,C1-2021,171531786,764600786,iaPyzi786,PRZEDSTAWICIEL MEDYCZNY-KONSULTANT,Multiextra Lotion,Currency,0.045,Sales,EI,0,0,0.97,0,337.5,1,0,0,REP
Spain,Euro (EUR),BL-B,Team4,2025,C3-2025,201531786,154600786,naSzym786,PRZEDSTAWICIEL MEDYCZNY-KONSULTANT,CymbaltaCream,Currency,0.045,Sales,EI,0,0,0.99,0,337.5,1,0,0,REP
Spain,Euro (EUR),BL-A,Team5,2024,Q4-2024,221531786,504600786,naWiec786,PRZEDSTAWICIEL MEDYCZNY,Multirapid Gel,Currency,0.045,Sales,EI,0,0,1,0.25,279,1,69.75,0,REP
Spain,Euro (EUR),BL-D,Team2,2023,Q1-2023,381531786,4600786,naPola786,PRZEDSTAWICIEL MEDYCZNY-KONSULTANT,VascularAspirinforte,Currency,0.045,Sales,EI,0,0,0.98,0,337.5,1,0,0,REP
Spain,Euro (EUR),BL-B,Team4,2022,Q2-2022,411531786,834600786,raKuba786,PRZEDSTAWICIEL MEDYCZNY-KONSULTANT,BioCymbaltacure,Currency,0.045,Sales,EI,0,0,0.96,0,337.5,1,0,0,REP
Spain,Euro (EUR),BL-A,Team5,2021,Q3-2021,421531786,64600786,taSurm786,PRZEDSTAWICIEL MEDYCZNY-KONSULTANT,Immunoactive Capsule,Currency,0.045,Sales,EI,0,0,0.99,0,337.5,1,0,0,REP
Spain,Euro (EUR),BL-D,Team2,2025,Q4-2025,431531786,684600786,naPozn786,PRZEDSTAWICIEL MEDYCZNY-KONSULTANT,GastroPlavixmax,Currency,0.045,Sales,EI,0,0,0.98,0,337.5,1,0,0,REP
Spain,Euro (EUR),BL-B,Team4,2024,C2-2024,521531786,ntVaca786,PnVACA786,VACAT ROLE,PsychoRituxanshield,Currency,0.045,Sales,EI,0,0,0.96,0,0,0,0,0,REP
Spain,Euro (EUR),BL-A,Team5,2023,Q2-2023,31531786,914600786,elAndr786,PRZEDSTAWICIEL MEDYCZNY-KONSULTANT,Dermoactive Drops,Currency,0.045,Sales,EI,0,0,1.01,1,337.5,1,337.5,0,REP
Spain,Euro (EUR),BL-D,Team2,2022,Q3-2022,241531786,194600786,naPias786,STARSZY PRZEDSTAWICIEL MEDYCZNY,DermoLipitorrapid,Currency,0.045,Sales,EI,0,0,1.02,1.65,308.25,1,508.61,0,REP
Spain,Euro (EUR),BL-B,Team4,2021,Q4-2021,341531786,544600786,taMogi786,STARSZY PRZEDSTAWICIEL MEDYCZNY,Pneumoheal Lotion,Currency,0.045,Sales,EI,0,0,1.01,0.65,308.25,0,0,0,REP
Spain,Euro (EUR),BL-A,Team5,2025,Q1-2025,341531786,484600786,naMisi786,PRZEDSTAWICIEL MEDYCZNY-KONSULTANT,AntiSeroquelactive,Currency,0.045,Sales,EI,0,0,1.01,0.65,337.5,0.31,68.01,0,REP
Spain,Euro (EUR),BL-D,Team2,2024,C3-2024,341531786,ntVaca786,PnVACA786,VACAT ROLE,DermoLipitorrapid,Currency,0.045,Sales,EI,0,0,1.01,0.65,0,0,0,0,REP
Spain,Euro (EUR),BL-B,Team4,2023,C3-2023,371531786,654600786,naMori786,PRZEDSTAWICIEL MEDYCZNY-KONSULTANT,AvastinCream,Currency,0.045,Sales,EI,0,0,0.98,0,337.5,1,0,0,REP
Spain,Euro (EUR),BL-A,Team5,2022,C2-2022,511531786,474600786,taStas786,PRZEDSTAWICIEL MEDYCZNY-KONSULTANT,Endoactive Lotion,Currency,0.045,Sales,EI,0,0,1,0,337.5,1,0,0,REP
Spain,Euro (EUR),BL-D,Team2,2021,C3-2021,591531786,144600786,alLuko786,PRZEDSTAWICIEL MEDYCZNY,Macroactive Lotion,Currency,0.045,Sales,EI,0,0,0.99,0,279,1,0,0,REP
Spain,Euro (EUR),BL-B,Team4,2025,Q2-2025,601531786,444600786,chMate786,PRZEDSTAWICIEL MEDYCZNY,RenalAspirincare,Currency,0.045,Sales,EI,0,0,1,0.35,279,0.340659,33.27,0,REP
Spain,Euro (EUR),BL-A,Team5,2024,Q3-2024,601531786,ntVaca786,ieVACA786,VACAT ROLE,Metapure Capsule,Currency,0.045,Sales,EI,0,0,1,0.35,0,0,0,0,REP
Spain,Euro (EUR),BL-D,Team2,2023,Q4-2023,611531786,324600786,naKowa786,PRZEDSTAWICIEL MEDYCZNY-KONSULTANT,Hypocure Drops,Currency,0.045,Sales,EI,0,0,1.06,1.99,337.5,1,671.63,0,REP
Spain,Euro (EUR),BL-B,Team4,2022,Q1-2022,621531786,454600786,taStef786,PRZEDSTAWICIEL MEDYCZNY,Microprime Gel,Currency,0.045,Sales,EI,0,0,0.93,0,279,0.666667,0,0,REP
Spain,Euro (EUR),BL-A,Team5,2021,Q2-2021,621531786,454600786,taStef786,STARSZY PRZEDSTAWICIEL MEDYCZNY,DermoLipitorrapid,Currency,0.045,Sales,EI,0,0,0.93,0,308.25,0.333333,0,0,REP
Spain,Euro (EUR),BL-D,Team2,2025,Q3-2025,631531786,494600786,ekJanu786,PRZEDSTAWICIEL MEDYCZNY-KONSULTANT,Pediacure Spray,Currency,0.045,Sales,EI,0,0,1.02,1.75,337.5,1,590.63,0,REP
Spain,Euro (EUR),BL-B,Team4,2024,Q4-2024,641531786,444600786,chMate786,PRZEDSTAWICIEL MEDYCZNY,RenalAspirincare,Currency,0.045,Sales,EI,0,0,1,0.3,279,0.659341,55.19,0,REP
Spain,Euro (EUR),BL-A,Team5,2023,Q1-2023,641531786,464600786,iaGrus786,PRZEDSTAWICIEL MEDYCZNY,VascularAspirinforte,Currency,0.045,Sales,EI,0,0,1,0.3,279,0,0,0,REP
Spain,Euro (EUR),BL-D,Team2,2022,Q2-2022,651531786,534600786,chMier786,PRZEDSTAWICIEL MEDYCZNY-KONSULTANT,AspirinCream,Currency,0.045,Sales,EI,0,0,0.97,0,337.5,1,0,0,REP
Spain,Euro (EUR),BL-B,Team4,2021,C1-2021,11531786,74600786,kaBere786,PRZEDSTAWICIEL MEDYCZNY-KONSULTANT,ProZantaccure,Currency,0.045,Sales,EI,0,0,0.95,0,337.5,1,0,0,REP
Spain,Euro (EUR),BL-A,Team5,2025,Q4-2025,101531786,414600786,iaSzus786,PRZEDSTAWICIEL MEDYCZNY-KONSULTANT,ActosPowder,Currency,0.045,Sales,EI,0,0,0.97,0,337.5,1,0,0,REP
Spain,Euro (EUR),BL-D,Team2,2024,C1-2024,191531786,84600786,naWajs786,PRZEDSTAWICIEL MEDYCZNY-KONSULTANT,Micrototal Powder,Currency,0.045,Sales,EI,0,0,1.01,0.6,337.5,1,202.5,0,REP
Spain,Euro (EUR),BL-B,Team4,2023,Q2-2023,261531786,334600786,naRosz786,PRZEDSTAWICIEL MEDYCZNY,Hepatorapid Powder,Currency,0.045,Sales,EI,0,0,1.04,1.93,279,0.55,296.16,0,REP
Spain,Euro (EUR),BL-A,Team5,2022,C3-2022,271531786,754600786,naKacz786,STARSZY PRZEDSTAWICIEL MEDYCZNY,ProLyricaheal,Currency,0.045,Sales,EI,0,0,1.03,1.85,308.25,1,570.26,0,REP
Spain,Euro (EUR),BL-D,Team2,2021,C2-2021,321531786,134600786,szKorn786,PRZEDSTAWICIEL MEDYCZNY-KONSULTANT,CymbaltaCream,Currency,0.045,Sales,EI,0,0,0.88,0,337.5,1,0,0,REP
Spain,Euro (EUR),BL-B,Team4,2025,Q1-2025,561531786,114600786,kaSiwi786,STARSZY PRZEDSTAWICIEL MEDYCZNY,Macroforte Powder,Currency,0.045,Sales,EI,0,0,0.93,0,308.25,1,0,0,REP
Spain,Euro (EUR),BL-A,Team5,2024,Q2-2024,571531786,754600786,iaLady786,PRZEDSTAWICIEL MEDYCZNY-KONSULTANT,Renalheal Lotion,Currency,0.045,Sales,EI,0,0,1,0,337.5,0,0,0,REP
Spain,Euro (EUR),BL-D,Team2,2023,Q3-2023,571531786,734600786,kaZaja786,PRZEDSTAWICIEL MEDYCZNY,CrestorSpray,Currency,0.045,Sales,EI,0,0,1,0,279,0.31,0,0,REP
Spain,Euro (EUR),BL-B,Team4,2022,Q4-2022,571531786,ntVaca786,chVACA786,VACAT ROLE,Superguard Injection,Currency,0.045,Sales,EI,0,0,1,0,0,0,0,0,REP
Spain,Euro (EUR),BL-A,Team5,2021,Q1-2021,581531786,954600786,kaKlac786,PRZEDSTAWICIEL MEDYCZNY,Endoplus Cream,Currency,0.045,Sales,EI,0,0,0.98,0,279,0.956044,0,0,REP
Spain,Euro (EUR),BL-D,Team2,2025,C3-2025,581531786,ntVaca786,chVACA786,VACAT ROLE,RituxanCream,Currency,0.045,Sales,EI,0,0,0.98,0,0,0,0,0,REP
Spain,Euro (EUR),BL-B,Team4,2024,C2-2024,691531786,864600786,inMich786,PRZEDSTAWICIEL MEDYCZNY,ZantacCapsule,Currency,0.045,Sales,EI,0,0,0.96,0,279,1,0,0,REP
Spain,Euro (EUR),BL-A,Team5,2023,Q4-2023,701531786,724600786,ofMycz786,PRZEDSTAWICIEL MEDYCZNY,Renalheal Lotion,Currency,0.045,Sales,EI,0,0,1.01,1,279,1,279,0,REP
Spain,Euro (EUR),BL-D,Team2,2022,Q1-2022,21661786,874600786,naPaja786,PRZEDSTAWICIEL MEDYCZNY,AbilifyPowder,Currency,0.045,Sales,EI,0,0,1,0,279,1,0,0,REP
Spain,Euro (EUR),BL-B,Team4,2021,C2-2021,451661786,334600786,naZale786,PRZEDSTAWICIEL MEDYCZNY-KONSULTANT,RituxanCream,Currency,0.045,Sales,EI,0,0,0.95,0,337.5,1,0,0,REP
Spain,Euro (EUR),BL-A,Team5,2025,Q3-2025,12711786,824600786,waKrzy786,STARSZY KIEROWNIK REGIONU,ImmunoLantuscare,Currency,0.03,Sales,EI,0,0,1.01,0.5,417,0.666667,139,1,FLM
Spain,Euro (EUR),BL-D,Team2,2024,Q4-2024,12711786,14600786,naSowi786,KIEROWNIK REGIONU,Gastrorelief Powder,Currency,0.03,Sales,EI,0,0,1.01,0.5,393,0,0,1,FLM
Spain,Euro (EUR),BL-B,Team4,2023,C1-2023,22711786,294600786,kaMaci786,KIEROWNIK REGIONU,SeroquelInjection,Currency,0.03,Sales,EI,0,0,1.16,2,393,1,786,1,FLM
Spain,Euro (EUR),BL-A,Team5,2022,Q2-2022,32711786,294600786,szKras786,STARSZY KIEROWNIK REGIONU,TylenolLotion,Currency,0.03,Sales,EI,0,0,1.24,2,417,1,834,1,FLM
Spain,Euro (EUR),BL-D,Team2,2021,Q3-2021,42711786,964600786,olKarb786,STARSZY KIEROWNIK REGIONU,PlavixSolution,Currency,0.03,Sales,EI,0,0,1.07,2,417,1,834,1,FLM
Spain,Euro (EUR),BL-B,Team4,2025,C1-2025,52711786,84600786,taKard786,KIEROWNIK REGIONU,Nanogentle Solution,Currency,0.03,Sales,EI,0,0,1.05,1.93,393,1,758.49,1,FLM
Spain,Euro (EUR),BL-A,Team5,2024,Q1-2024,62711786,704600786,naZiol786,KIEROWNIK REGIONU,RemicadeTablet,Currency,0.03,Sales,EI,0,0,1.02,1.55,393,1,609.15,1,FLM
Spain,Euro (EUR),BL-D,Team2,2023,C3-2023,41531786,674600786,raSzym786,STARSZY PRZEDSTAWICIEL MEDYCZNY,Microgentle Injection,Currency,0.03,Sales,EI,0,0,1.16,2,205.5,1,411,0,REP
Spain,Euro (EUR),BL-B,Team4,2022,Q3-2022,81531786,964600786,naSlab786,PRZEDSTAWICIEL MEDYCZNY,Metatotal Spray,Currency,0.03,Sales,EI,0,0,1.04,1.9,186,0.666667,235.6,0,REP
Spain,Euro (EUR),BL-A,Team5,2021,Q4-2021,81531786,964600786,naSlab786,STARSZY PRZEDSTAWICIEL MEDYCZNY,SpirivaCream,Currency,0.03,Sales,EI,0,0,1.04,1.9,205.5,0.333333,130.15,0,REP
Spain,Euro (EUR),BL-D,Team2,2025,Q1-2025,91531786,154600786,waAugu786,STARSZY PRZEDSTAWICIEL MEDYCZNY,Hyposhield Spray,Currency,0.03,Sales,EI,0,0,0.81,0,205.5,0,0,0,REP
Spain,Euro (EUR),BL-B,Team4,2024,Q2-2024,91531786,ntVaca786,zaVACA786,VACAT ROLE,DermoLipitorrapid,Currency,0.03,Sales,EI,0,0,0.81,0,0,0,0,0,REP
Spain,Euro (EUR),BL-A,Team5,2023,Q3-2023,141531786,544600786,raRuse786,STARSZY PRZEDSTAWICIEL MEDYCZNY,RenalAspirincare,Currency,0.03,Sales,EI,0,0,1.12,2,205.5,1,411,0,REP
Spain,Euro (EUR),BL-D,Team2,2022,Q4-2022,181531786,ntVaca786,ceVACA786,VACAT ROLE,Nanogentle Solution,Currency,0.03,Sales,EI,0,0,0.75,0,0,0,0,0,REP
Spain,Euro (EUR),BL-B,Team4,2021,Q1-2021,231531786,364600786,laFory786,PRZEDSTAWICIEL MEDYCZNY,Urocomplete Injection,Currency,0.03,Sales,EI,0,0,1.22,2,186,1,372,0,REP
Spain,Euro (EUR),BL-A,Team5,2025,C2-2025,251531786,344600786,alDabr786,PRZEDSTAWICIEL MEDYCZNY,GastroPlavixmax,Currency,0.03,Sales,EI,0,0,0.85,0,186,1,0,0,REP
Spain,Euro (EUR),BL-D,Team2,2024,Q3-2024,301531786,344600786,rzWozn786,STARSZY PRZEDSTAWICIEL MEDYCZNY,Endoactive Lotion,Currency,0.03,Sales,EI,0,0,0.99,0,205.5,1,0,0,REP
Spain,Euro (EUR),BL-B,Team4,2023,Q4-2023,361531786,994600786,naKuma786,PRZEDSTAWICIEL MEDYCZNY-KONSULTANT,CrestorDrops,Currency,0.03,Sales,EI,0,0,1.09,2,225,1,450,0,REP
Spain,Euro (EUR),BL-A,Team5,2022,C1-2022,471531786,144600786,arOzim786,PRZEDSTAWICIEL MEDYCZNY,Nanogentle Solution,Currency,0.03,Sales,EI,0,0,1.19,2,186,1,372,0,REP
Spain,Euro (EUR),BL-D,Team2,2021,Q2-2021,551531786,864600786,taNowa786,PRZEDSTAWICIEL MEDYCZNY-KONSULTANT,Immunoactive Capsule,Currency,0.03,Sales,EI,0,0,1.02,1.45,225,0.333333,108.75,0,REP
Spain,Euro (EUR),BL-B,Team4,2025,C2-2025,551531786,864600786,taNowa786,STARSZY PRZEDSTAWICIEL MEDYCZNY,Microprime Gel,Currency,0.03,Sales,EI,0,0,1.02,1.45,205.5,0.666667,198.65,0,REP
Spain,Euro (EUR),BL-A,Team5,2024,C2-2024,661531786,314600786,naDabe786,PRZEDSTAWICIEL MEDYCZNY,Microprime Gel,Currency,0.03,Sales,EI,0,0,1.03,1.75,186,0.666667,217,0,REP
Spain,Euro (EUR),BL-D,Team2,2023,Q1-2023,661531786,314600786,naDabe786,STARSZY PRZEDSTAWICIEL MEDYCZNY,AriceptCapsule,Currency,0.03,Sales,EI,0,0,1.03,1.75,205.5,0.333333,119.87,0,REP
Spain,Euro (EUR),BL-B,Team4,2022,Q2-2022,111531786,564600786,elPawl786,PRZEDSTAWICIEL MEDYCZNY-KONSULTANT,Endoactive Lotion,Currency,0.03,Sales,EI,0,0,1.14,2,225,1,450,0,REP
Spain,Euro (EUR),BL-A,Team5,2021,Q3-2021,121531786,844600786,naJegi786,PRZEDSTAWICIEL MEDYCZNY,PsychoRituxanshield,Currency,0.03,Sales,EI,0,0,0.98,0,186,1,0,0,REP
Spain,Euro (EUR),BL-D,Team2,2025,Q4-2025,131531786,514600786,amJusz786,PRZEDSTAWICIEL MEDYCZNY-KONSULTANT,Pediaboost Spray,Currency,0.03,Sales,EI,0,0,1.06,1.99,225,1,447.75,0,REP
Spain,Euro (EUR),BL-B,Team4,2024,Q1-2024,211531786,24600786,naRoic786,PRZEDSTAWICIEL MEDYCZNY,Metapure Capsule,Currency,0.03,Sales,EI,0,0,1.24,2,186,1,372,0,REP
Spain,Euro (EUR),BL-A,Team5,2023,Q2-2023,281531786,724600786,inZura786,PRZEDSTAWICIEL MEDYCZNY,Multirapid Gel,Currency,0.03,Sales,EI,0,0,0.98,0,186,1,0,0,REP
Spain,Euro (EUR),BL-D,Team2,2022,Q3-2022,311531786,264600786,raTato786,STARSZY PRZEDSTAWICIEL MEDYCZNY,Cardiopure Tablet,Currency,0.03,Sales,EI,0,0,1.37,2,205.5,0.65,267.15,0,REP
Spain,Euro (EUR),BL-B,Team4,2021,Q4-2021,311531786,ntVaca786,ynVACA786,VACAT ROLE,Gastroforte Spray,Currency,0.03,Sales,EI,0,0,1.37,2,0,0,0,0,REP
Spain,Euro (EUR),BL-A,Team5,2025,Q1-2025,331531786,134600786,naMial786,PRZEDSTAWICIEL MEDYCZNY,CardioRituxancure,Currency,0.03,Sales,EI,0,0,1.1,2,186,1,372,0,REP
Spain,Euro (EUR),BL-D,Team2,2024,Q2-2024,391531786,584600786,naSzym786,STARSZY PRZEDSTAWICIEL MEDYCZNY,AspirinInjection,Currency,0.03,Sales,EI,0,0,0.99,0,205.5,1,0,0,REP
Spain,Euro (EUR),BL-B,Team4,2023,C1-2023,401531786,234600786,naMark786,PRZEDSTAWICIEL MEDYCZNY-KONSULTANT,CardioRituxancure,Currency,0.03,Sales,EI,0,0,1.22,2,225,1,450,0,REP
Spain,Euro (EUR),BL-A,Team5,2022,Q4-2022,491531786,774600786,raPapu786,PRZEDSTAWICIEL MEDYCZNY,ProSeroquelprime,Currency,0.03,Sales,EI,0,0,0.98,0,186,0.666667,0,0,REP
Spain,Euro (EUR),BL-D,Team2,2021,C3-2021,491531786,774600786,raPapu786,STARSZY PRZEDSTAWICIEL MEDYCZNY,MacroZantacnatural,Currency,0.03,Sales,EI,0,0,0.98,0,205.5,0.333333,0,0,REP
Spain,Euro (EUR),BL-B,Team4,2025,Q2-2025,541531786,444600786,ejCiep786,PRZEDSTAWICIEL MEDYCZNY,CrestorDrops,Currency,0.03,Sales,EI,0,0,1.11,2,186,0,0,0,REP
Spain,Euro (EUR),BL-A,Team5,2024,C2-2024,681531786,164600786,naKupi786,PRZEDSTAWICIEL MEDYCZNY,Hypocure Drops,Currency,0.03,Sales,EI,0,0,1.09,2,186,1,372,0,REP
Spain,Euro (EUR),BL-D,Team2,2023,Q4-2023,51531786,894600786,naKoss786,PRZEDSTAWICIEL MEDYCZNY,ImmunoLantuscare,Currency,0.03,Sales,EI,0,0,1.12,2,186,1,372,0,REP
Spain,Euro (EUR),BL-B,Team4,2022,C3-2022,291531786,204600786,anAlwa786,PRZEDSTAWICIEL MEDYCZNY,Superguard Injection,Currency,0.03,Sales,EI,0,0,1.49,2,186,1,372,0,REP
Spain,Euro (EUR),BL-A,Team5,2021,C1-2021,351531786,974600786,naDaba786,PRZEDSTAWICIEL MEDYCZNY,Bioadvance Gel,Currency,0.03,Sales,EI,0,0,1.4,2,186,1,372,0,REP
Spain,Euro (EUR),BL-D,Team2,2025,C3-2025,441531786,524600786,naNaza786,PRZEDSTAWICIEL MEDYCZNY,Multiguard Capsule,Currency,0.03,Sales,EI,0,0,1.3,2,186,1,372,0,REP
Spain,Euro (EUR),BL-B,Team4,2024,Q4-2024,461531786,274600786,rzZawa786,PRZEDSTAWICIEL MEDYCZNY-KONSULTANT,Oncoadvance Solution,Currency,0.03,Sales,EI,0,0,0.97,0,225,1,0,0,REP
Spain,Euro (EUR),BL-A,Team5,2023,Q1-2023,481531786,884600786,naKali786,PRZEDSTAWICIEL MEDYCZNY-KONSULTANT,Superguard Injection,Currency,0.03,Sales,EI,0,0,1.7,2,225,1,450,0,REP
Spain,Euro (EUR),BL-D,Team2,2022,Q2-2022,501531786,44600786,trKoco786,STARSZY PRZEDSTAWICIEL MEDYCZNY,Endoplus Cream,Currency,0.03,Sales,EI,0,0,1.18,2,205.5,1,411,0,REP
Spain,Euro (EUR),BL-B,Team4,2021,Q3-2021,531531786,814600786,kaLesi786,PRZEDSTAWICIEL MEDYCZNY-KONSULTANT,Metacare Gel,Currency,0.03,Sales,EI,0,0,0.9,0,225,1,0,0,REP
Spain,Euro (EUR),BL-A,Team5,2025,Q4-2025,671531786,974600786,taProc786,PRZEDSTAWICIEL MEDYCZNY-KONSULTANT,AvastinCream,Currency,0.03,Sales,EI,0,0,1.24,2,225,1,450,0,REP
Spain,Euro (EUR),BL-D,Team2,2024,C3-2024,61531786,884600786,taPawl786,PRZEDSTAWICIEL MEDYCZNY-KONSULTANT,RituxanCream,Currency,0.03,Sales,EI,0,0,1.06,1.96,225,1,441,0,REP
Spain,Euro (EUR),BL-B,Team4,2023,Q2-2023,71531786,464600786,taMegg786,PRZEDSTAWICIEL MEDYCZNY-KONSULTANT,CardioCymbaltaboost,Currency,0.03,Sales,EI,0,0,0.98,0,225,0.54,0,0,REP
Spain,Euro (EUR),BL-A,Team5,2022,C2-2022,151531786,294600786,naSnie786,PRZEDSTAWICIEL MEDYCZNY,CardioRituxancure,Currency,0.03,Sales,EI,0,0,1.1,2,186,0,0,0,REP
Spain,Euro (EUR),BL-D,Team2,2021,Q4-2021,151531786,ntVaca786,kpVACA786,VACAT ROLE,EnbrelPowder,Currency,0.03,Sales,EI,0,0,1.1,2,0,0,0,0,REP
Spain,Euro (EUR),BL-B,Team4,2025,Q1-2025,161531786,994600786,kaMarc786,PRZEDSTAWICIEL MEDYCZNY-KONSULTANT,SeroquelInjection,Currency,0.03,Sales,EI,0,0,1.1,2,225,0.333333,150,0,REP
Spain,Euro (EUR),BL-A,Team5,2024,Q2-2024,161531786,994600786,kaMarc786,STARSZY PRZEDSTAWICIEL MEDYCZNY,RituxanCream,Currency,0.03,Sales,EI,0,0,1.1,2,205.5,0.666667,274,0,REP
Spain,Euro (EUR),BL-D,Team2,2023,Q3-2023,171531786,764600786,iaPyzi786,PRZEDSTAWICIEL MEDYCZNY-KONSULTANT,Urorapid Syrup,Currency,0.03,Sales,EI,0,0,1.04,1.9,225,1,427.5,0,REP
Spain,Euro (EUR),BL-B,Team4,2022,Q4-2022,201531786,154600786,naSzym786,PRZEDSTAWICIEL MEDYCZNY-KONSULTANT,CrestorDrops,Currency,0.03,Sales,EI,0,0,0.98,0,225,1,0,0,REP
Spain,Euro (EUR),BL-A,Team5,2021,C2-2021,221531786,504600786,naWiec786,PRZEDSTAWICIEL MEDYCZNY,Metacare Gel,Currency,0.03,Sales,EI,0,0,1.14,2,186,1,372,0,REP
Spain,Euro (EUR),BL-D,Team2,2025,Q2-2025,381531786,4600786,naPola786,PRZEDSTAWICIEL MEDYCZNY-KONSULTANT,Dermoactive Drops,Currency,0.03,Sales,EI,0,0,1.09,2,225,1,450,0,REP
Spain,Euro (EUR),BL-B,Team4,2024,Q3-2024,411531786,834600786,raKuba786,PRZEDSTAWICIEL MEDYCZNY-KONSULTANT,PsychoRituxanshield,Currency,0.03,Sales,EI,0,0,1.24,2,225,1,450,0,REP
Spain,Euro (EUR),BL-A,Team5,2023,C3-2023,421531786,64600786,taSurm786,PRZEDSTAWICIEL MEDYCZNY-KONSULTANT,Cardiopure Tablet,Currency,0.03,Sales,EI,0,0,0.89,0,225,1,0,0,REP
Spain,Euro (EUR),BL-D,Team2,2022,Q1-2022,431531786,684600786,naPozn786,PRZEDSTAWICIEL MEDYCZNY-KONSULTANT,Urocomplete Injection,Currency,0.03,Sales,EI,0,0,1.16,2,225,1,450,0,REP
Spain,Euro (EUR),BL-B,Team4,2021,Q2-2021,521531786,ntVaca786,PnVACA786,VACAT ROLE,AntiSeroquelactive,Currency,0.03,Sales,EI,0,0,1.15,2,0,0,0,0,REP
Spain,Euro (EUR),BL-A,Team5,2025,C1-2025,31531786,914600786,elAndr786,PRZEDSTAWICIEL MEDYCZNY-KONSULTANT,ImmunoLantuscare,Currency,0.03,Sales,EI,0,0,1.05,1.96,225,1,441,0,REP
Spain,Euro (EUR),BL-D,Team2,2024,Q4-2024,241531786,194600786,naPias786,STARSZY PRZEDSTAWICIEL MEDYCZNY,Dermoactive Drops,Currency,0.03,Sales,EI,0,0,1.39,2,205.5,1,411,0,REP
Spain,Euro (EUR),BL-B,Team4,2023,Q1-2023,341531786,544600786,taMogi786,STARSZY PRZEDSTAWICIEL MEDYCZNY,Pediaboost Spray,Currency,0.03,Sales,EI,0,0,1.25,2,205.5,0,0,0,REP
Spain,Euro (EUR),BL-A,Team5,2022,Q2-2022,341531786,484600786,naMisi786,PRZEDSTAWICIEL MEDYCZNY-KONSULTANT,AriceptCapsule,Currency,0.03,Sales,EI,0,0,1.25,2,225,0.31,139.5,0,REP
Spain,Euro (EUR),BL-D,Team2,2021,Q3-2021,341531786,ntVaca786,PnVACA786,VACAT ROLE,Pneumoheal Lotion,Currency,0.03,Sales,EI,0,0,1.25,2,0,0,0,0,REP
Spain,Euro (EUR),BL-B,Team4,2025,Q4-2025,371531786,654600786,naMori786,PRZEDSTAWICIEL MEDYCZNY-KONSULTANT,AvastinDrops,Currency,0.03,Sales,EI,0,0,1.28,2,225,1,450,0,REP
Spain,Euro (EUR),BL-A,Team5,2024,Q1-2024,511531786,474600786,taStas786,PRZEDSTAWICIEL MEDYCZNY-KONSULTANT,Macroforte Powder,Currency,0.03,Sales,EI,0,0,1.13,2,225,1,450,0,REP
Spain,Euro (EUR),BL-D,Team2,2023,C2-2023,591531786,144600786,alLuko786,PRZEDSTAWICIEL MEDYCZNY,Pediamax Lotion,Currency,0.03,Sales,EI,0,0,1,0,186,1,0,0,REP
Spain,Euro (EUR),BL-B,Team4,2022,C1-2022,601531786,444600786,chMate786,PRZEDSTAWICIEL MEDYCZNY,Microgentle Injection,Currency,0.03,Sales,EI,0,0,0.98,0,186,0.340659,0,0,REP
